datetime,device_name,frequency,humidity,latitude,longitude,network,pm2_5,s1_pm2_5,s2_pm2_5,site_name,temperature
2026-03-28 00:00:00Z,airqo_g5342,daily,83.5474190010186,0.32984,32.60688,airqo,20.72,19.06,21.04,Nakawa Division KCCA,25.0471062129416
2026-03-29 00:00:00Z,airqo_g5342,daily,81.1984522120726,0.32984,32.60688,airqo,19.12,17.83,19.88,Nakawa Division KCCA,27.172861724057
2026-03-30 00:00:00Z,airqo_g5342,daily,89.433082937147,0.32984,32.60688,airqo,15.1,25.89,27.87,Nakawa Division KCCA,23.7290000144496
2026-03-31 00:00:00Z,airqo_g5342,daily,78.5131830217379,0.32984,32.60688,airqo,18.15,18.19,19.55,Nakawa Division KCCA,26.8363457091154
2026-04-01 00:00:00Z,airqo_g5342,daily,83.3175759717269,0.32984,32.60688,airqo,15.02,20.36,22.75,Nakawa Division KCCA,25.9571363891568
2026-04-02 00:00:00Z,airqo_g5342,daily,82.5206606972909,0.32984,32.60688,airqo,21.76,21.62,22.79,Nakawa Division KCCA,26.7506421451376
2026-04-03 00:00:00Z,airqo_g5342,daily,72.1235990497076,0.32984,32.60688,airqo,25.27,17.51,19.81,Nakawa Division KCCA,31.4455890768588
2026-03-28 00:00:00Z,airqo_g5343,daily,80.3032190379353,0.316891988277256,32.5862545072717,airqo,21.34,23.95,23.71,"KCCA Hall,Parliamentary Avenue",23.8505943522872
2026-03-29 00:00:00Z,airqo_g5343,daily,77.6417739796231,0.315772972339795,32.5870659058942,airqo,25.3,28.6,28.41,"KCCA Hall,Parliamentary Avenue",25.3134480437004
2026-03-30 00:00:00Z,airqo_g5343,daily,83.0317712712772,0.314428604842093,32.587808865173,airqo,36.4,33.64,33.6,"KCCA Hall,Parliamentary Avenue",23.094745587093
2026-03-31 00:00:00Z,airqo_g5343,daily,73.5088625389727,0.316141056315557,32.5873943610328,airqo,15.63,24.55,24.56,"KCCA Hall,Parliamentary Avenue",25.0806129194855
2026-04-01 00:00:00Z,airqo_g5343,daily,79.216738151477,0.31700682249742,32.5871999661245,airqo,22.02,27,27,"KCCA Hall,Parliamentary Avenue",24.7573779601316
2026-04-02 00:00:00Z,airqo_g5343,daily,76.9519300548559,0.31625963665817,32.5879532877994,airqo,21.95,31.16,31,"KCCA Hall,Parliamentary Avenue",25.6242558545939
2026-04-03 00:00:00Z,airqo_g5343,daily,71.2203418319082,0.316438307565789,32.5875042003968,airqo,42.7,41.58,41.85,"KCCA Hall,Parliamentary Avenue",26.587046952553
2026-03-28 00:00:00Z,airqo_g5345,daily,85.0488256183176,0.266335370452756,32.6264203707208,airqo,19.42,19.92,17.05,"St Paul Demonstration School,Ggaba",23.700436960548
2026-03-29 00:00:00Z,airqo_g5345,daily,82.570343122624,0.265144914972194,32.6256777122392,airqo,22.24,21.91,19.14,"St Paul Demonstration School,Ggaba",25.2143962764202
2026-03-30 00:00:00Z,airqo_g5345,daily,89.0974510604303,0.263352864185969,32.6264844764971,airqo,23.51,26.57,23.66,"St Paul Demonstration School,Ggaba",23.4077573929647
2026-03-31 00:00:00Z,airqo_g5345,daily,79.4924037237273,0.264219323111533,32.6275827491275,airqo,18.24,17.18,14.81,"St Paul Demonstration School,Ggaba",24.5797700025465
2026-04-01 00:00:00Z,airqo_g5345,daily,82.7148479455679,0.264154666351977,32.6273423798207,airqo,18.64,12,10.11,"St Paul Demonstration School,Ggaba",24.7111107514161
2026-04-02 00:00:00Z,airqo_g5345,daily,83.004847920392,0.263355429437516,32.6230039208818,airqo,23.93,23.13,20.2,"St Paul Demonstration School,Ggaba",25.7380138397178
2026-04-03 00:00:00Z,airqo_g5345,daily,78.5325108225108,0.264393519978778,32.6265472198562,airqo,37.02,28.57,25.24,"St Paul Demonstration School,Ggaba",27.0915281385281
2026-03-28 00:00:00Z,airqo_g5346,daily,80.5545936919673,0.334549890383131,32.5881335013069,airqo,26.34,22.68,21.82,Kololo Mabua Stores,24.8515160727253
2026-03-29 00:00:00Z,airqo_g5346,daily,79.1331244720992,0.333939904882923,32.5889910175365,airqo,34.49,28.45,27.44,Kololo Mabua Stores,26.3778852960287
2026-03-30 00:00:00Z,airqo_g5346,daily,89.8117301540673,0.33273665920981,32.5891386152315,airqo,28.99,32.39,30.54,Kololo Mabua Stores,22.5496792935414
2026-03-31 00:00:00Z,airqo_g5346,daily,74.1710157644929,0.338047921158919,32.5894219427246,airqo,21.01,26.96,26.04,Kololo Mabua Stores,25.9064825359968
2026-04-01 00:00:00Z,airqo_g5346,daily,78.5454146062782,0.333600438940488,32.5887603803845,airqo,25.37,23.07,22.34,Kololo Mabua Stores,26.4321430444814
2026-04-02 00:00:00Z,airqo_g5346,daily,77.6701024347846,0.333799570791536,32.5878432797408,airqo,26.38,25.94,25.2,Kololo Mabua Stores,26.8197809556221
2026-04-03 00:00:00Z,airqo_g5346,daily,71.2637813897489,0.336526855417957,32.5905252705882,airqo,31.51,39.18,38.27,Kololo Mabua Stores,28.1702254901961
2026-03-28 00:00:00Z,airqo_g5356,daily,81.7803174768041,0.28052,32.54123,airqo,20.59,29.79,34.26,"Kitebi Health Centre 3,Kabusu road",24.3854762540545
2026-03-29 00:00:00Z,airqo_g5356,daily,79.7265475141073,0.28052,32.54123,airqo,27.35,44.74,52.79,"Kitebi Health Centre 3,Kabusu road",25.4637186147186
2026-03-30 00:00:00Z,airqo_g5356,daily,89.4131346581292,0.28052,32.54123,airqo,34.7,52.21,61.69,"Kitebi Health Centre 3,Kabusu road",22.7175477705236
2026-03-31 00:00:00Z,airqo_g5356,daily,73.685703125,0.28052,32.54123,airqo,15.38,30.06,35.1,"Kitebi Health Centre 3,Kabusu road",25.4300946115288
2026-04-01 00:00:00Z,airqo_g5356,daily,80.9538146418115,0.28052,32.54123,airqo,19.43,30.27,33.8,"Kitebi Health Centre 3,Kabusu road",25.1464794502341
2026-04-02 00:00:00Z,airqo_g5356,daily,76.7842250312468,0.28052,32.54123,airqo,23.87,29.14,34.04,"Kitebi Health Centre 3,Kabusu road",25.9033853199416
2026-04-03 00:00:00Z,airqo_g5356,daily,75.6269858276644,0.28052,32.54123,airqo,27.61,53.02,61.49,"Kitebi Health Centre 3,Kabusu road",26.7397210884354
2026-03-28 00:00:00Z,airqo_g5359,daily,80.9487593831497,0.303763867052669,32.6071166806313,airqo,18.86,33.57,31.35,KCCA Division Kisungu,25.393331874386
2026-03-29 00:00:00Z,airqo_g5359,daily,78.9326740534369,0.305567432659933,32.6076403409001,airqo,24.05,35.8,33.3,KCCA Division Kisungu,26.8110514016073
2026-03-30 00:00:00Z,airqo_g5359,daily,85.4039750871648,0.306394317853535,32.6093903680964,airqo,17.34,47.14,44.39,KCCA Division Kisungu,24.391872952938
2026-03-31 00:00:00Z,airqo_g5359,daily,75.6021793603222,0.306758724500103,32.611814646444,airqo,14.03,25.48,24,KCCA Division Kisungu,26.5662014969158
2026-04-01 00:00:00Z,airqo_g5359,daily,80.9353543987388,0.306042033399471,32.6109417088294,airqo,16.46,27.43,25.65,KCCA Division Kisungu,26.0047371226013
2026-04-02 00:00:00Z,airqo_g5359,daily,77.0591707066171,0.305592568358112,32.6106628439453,airqo,17.24,31.21,29.18,KCCA Division Kisungu,27.0643702274595
2026-04-03 00:00:00Z,airqo_g5359,daily,72.0826987179487,0.304778293956044,32.6052520114885,airqo,26.16,70.75,66.18,KCCA Division Kisungu,28.4919787712288
2026-03-28 00:00:00Z,airqo_g5361,daily,81.4398995683415,0.327974922146202,32.6072917463667,airqo,12.84,24.22,28.42,KCCA Stadium Lugogo,24.8661566309356
2026-03-29 00:00:00Z,airqo_g5361,daily,79.4507458046919,0.327788090913217,32.6074026437333,airqo,17.92,27.42,32.3,KCCA Stadium Lugogo,26.214746477458
2026-03-30 00:00:00Z,airqo_g5361,daily,86.11753588172,0.328698528238976,32.6078102794728,airqo,27.68,35.1,40.71,KCCA Stadium Lugogo,23.7966273079991
2026-03-31 00:00:00Z,airqo_g5361,daily,76.0932150247413,0.330418923792261,32.6067420674742,airqo,13.3,20.28,23.81,KCCA Stadium Lugogo,25.6890981177176
2026-04-01 00:00:00Z,airqo_g5361,daily,80.5700908234743,0.328506272997649,32.6072356859866,airqo,22.05,22.77,26.77,KCCA Stadium Lugogo,25.6986576657211
2026-04-02 00:00:00Z,airqo_g5361,daily,77.5667674094528,0.327861650925926,32.6075231434373,airqo,25.44,30.34,36.23,KCCA Stadium Lugogo,26.43771949601
2026-04-03 00:00:00Z,airqo_g5361,daily,71.730466612961,0.32799421723356,32.6071634960437,airqo,16.78,44,52.82,KCCA Stadium Lugogo,27.584298543979
2026-03-28 00:00:00Z,airqo_g5365,daily,82.9702265762532,0.327496283643892,32.5369383084886,airqo,13.05,32.8,34.46,Namungona Primary school,23.0517619075262
2026-03-29 00:00:00Z,airqo_g5365,daily,80.7016948711211,0.326090905844156,32.5373655316558,airqo,20.06,56.88,61.69,Namungona Primary school,24.3903008340117
2026-03-30 00:00:00Z,airqo_g5365,daily,87.6480673264533,0.326162422305764,32.536890516792,airqo,41.13,62.29,66.16,Namungona Primary school,22.7070864527805
2026-03-31 00:00:00Z,airqo_g5365,daily,81.745287037037,0.326761335648148,32.5364576356481,airqo,16.82,46.99,49.49,Namungona Primary school,24.0741018518519
2026-04-01 00:00:00Z,airqo_g5365,daily,84.2163470838807,0.325639368235931,32.5368048222403,airqo,21.77,41.13,43.11,Namungona Primary school,23.5136190447291
2026-04-02 00:00:00Z,airqo_g5365,daily,81.2187949460545,0.326114385093168,32.5358016542443,airqo,33.26,57.59,60.94,Namungona Primary school,24.8617598343685
2026-04-03 00:00:00Z,airqo_g5365,daily,89.1217142857143,0.325357985035366,32.5389558436631,airqo,30.96,79.11,82.1,Namungona Primary school,23.408873015873
2026-03-28 00:00:00Z,airqo_g5366,daily,97.0833331346512,0.340164243149098,32.5987103045672,airqo,8.04,5.2,7.98,"Kira Road Police, Kira road, Kampala Uganda",17.4499998092651
2026-03-29 00:00:00Z,airqo_g5366,daily,78.9533124776483,0.340349165452279,32.5984994730318,airqo,12.54,25.67,36.09,"Kira Road Police, Kira road, Kampala Uganda",25.0460684623151
2026-03-30 00:00:00Z,airqo_g5366,daily,86.8121268095651,0.340343792140815,32.5985991834802,airqo,20.03,35.28,48.39,"Kira Road Police, Kira road, Kampala Uganda",22.5244682875235
2026-03-31 00:00:00Z,airqo_g5366,daily,96.4757238095238,0.340164243149098,32.5987103045672,airqo,12.11,23.57,30.54,"Kira Road Police, Kira road, Kampala Uganda",19.4588666666667
2026-04-01 00:00:00Z,airqo_g5366,daily,79.2562755573466,0.34023513707037,32.5986251969531,airqo,13.94,21.72,30.12,"Kira Road Police, Kira road, Kampala Uganda",24.5452125095367
2026-04-02 00:00:00Z,airqo_g5366,daily,77.318455164519,0.340600234152791,32.5985803587129,airqo,18.47,25.6,34.91,"Kira Road Police, Kira road, Kampala Uganda",25.2106462615309
2026-04-03 00:00:00Z,airqo_g5366,daily,70.9150158730159,0.340867369290915,32.599530253806,airqo,10.55,25.71,35.81,"Kira Road Police, Kira road, Kampala Uganda",27.5165555555556
2026-03-28 00:00:00Z,airqo_g5368,daily,80.428373509791,0.331257155622701,32.5775319125069,airqo,14.91,20.85,24.47,Ministry Of Health 2,23.7154459703084
2026-03-29 00:00:00Z,airqo_g5368,daily,80.6243507484328,0.33189031687629,32.5774454144454,airqo,13.74,24.03,28.1,Ministry Of Health 2,24.335594294272
2026-03-30 00:00:00Z,airqo_g5368,daily,86.9579074321619,0.331872697606341,32.5777913403466,airqo,25.71,35.3,40.24,Ministry Of Health 2,22.4453034551635
2026-03-31 00:00:00Z,airqo_g5368,daily,77.2662660995771,0.331496322136982,32.5775793898918,airqo,15.58,20.19,23.75,Ministry Of Health 2,25.4025861485461
2026-04-01 00:00:00Z,airqo_g5368,daily,80.9594157848847,0.331826904471964,32.5778090463294,airqo,13.23,19.85,23.1,Ministry Of Health 2,24.3044314199744
2026-04-02 00:00:00Z,airqo_g5368,daily,79.6634036653958,0.331815839561117,32.5772007194036,airqo,24.11,30.34,34.46,Ministry Of Health 2,25.0708217419699
2026-04-03 00:00:00Z,airqo_g5368,daily,91.6261111111111,0.331735,32.578072,airqo,12.27,31.46,35.96,Ministry Of Health 2,22.6861111111111
2026-03-28 00:00:00Z,airqo_g5375,daily,60.1068250580945,0.308200010416667,32.5790624270833,airqo,21.3,35.57,31.29,Nakivubo Blue Primary School,15.4776041905085
2026-03-29 00:00:00Z,airqo_g5375,daily,62.089285644747,0.308066144557823,32.5768928962585,airqo,21.65,45.02,40.52,Nakivubo Blue Primary School,16.6910714421953
2026-03-30 00:00:00Z,airqo_g5375,daily,46.6213434072984,0.309387434013605,32.5773085517007,airqo,33.76,72.17,64.4,Nakivubo Blue Primary School,12.0845237762209
2026-03-31 00:00:00Z,airqo_g5375,daily,0,0.3102895,32.577397,airqo,11.29,30.34,26.24,Nakivubo Blue Primary School,0
2026-04-01 00:00:00Z,airqo_g5375,daily,45.4905959801358,0.305895090909091,32.5753936136364,airqo,20.85,46.49,40.96,Nakivubo Blue Primary School,11.2060606118405
2026-04-02 00:00:00Z,airqo_g5375,daily,54.7052633866929,0.309600354887218,32.5770660902256,airqo,36.49,66.16,57.89,Nakivubo Blue Primary School,15.5539473483437
2026-04-03 00:00:00Z,airqo_g5375,daily,0,0.309552630952381,32.5767176375,airqo,42.99,86.67,74.11,Nakivubo Blue Primary School,0
2026-03-28 00:00:00Z,airqo_g5437,daily,70.2819079805997,-0.619260892780059,30.6443070245997,airqo,25.82,51.45,58.97,Rwebikona,23.3452037206621
2026-03-29 00:00:00Z,airqo_g5437,daily,63.5636498976949,-0.618886653148308,30.6366818902317,airqo,18.61,37.88,42.71,Rwebikona,24.4940340727791
2026-03-30 00:00:00Z,airqo_g5437,daily,62.5784702838663,-0.619709924386287,30.6427988946738,airqo,24.54,32.1,36.98,Rwebikona,22.9187011857708
2026-03-31 00:00:00Z,airqo_g5437,daily,64.7113571613572,-0.621129740122199,30.6411758460954,airqo,18.98,52.35,59.75,Rwebikona,24.0576048951049
2026-04-01 00:00:00Z,airqo_g5437,daily,62.7801446937322,-0.61822480309079,30.6444997826226,airqo,51.24,60.89,71,Rwebikona,24.042913034188
2026-04-02 00:00:00Z,airqo_g5437,daily,62.0665456438149,-0.619412122218146,30.6433576796811,airqo,23.84,35.25,40.58,Rwebikona,25.2960259089913
2026-04-03 00:00:00Z,airqo_g5437,daily,50.199375,-0.616719237997769,30.6457574350973,airqo,16.19,47.68,53.24,Rwebikona,28.17125
2026-03-28 00:00:00Z,airqo_g5438,daily,80.045211396005,0.258540279830974,32.6073165130306,airqo,26.66,35.8,44.21,"St.Ponsiano primary school, makindye",23.9636428571429
2026-03-29 00:00:00Z,airqo_g5438,daily,80.6556733061573,0.256892385347437,32.6057952185439,airqo,16.55,30.12,33.27,"St.Ponsiano primary school, makindye",24.8581336145351
2026-03-30 00:00:00Z,airqo_g5438,daily,84.0493240146902,0.257188460133967,32.6074264890524,airqo,14.62,28.01,35.02,"St.Ponsiano primary school, makindye",23.4773333721867
2026-03-31 00:00:00Z,airqo_g5438,daily,78.4266973544974,0.257149667361952,32.6076355467655,airqo,13.72,16.19,21.1,"St.Ponsiano primary school, makindye",25.2350878306878
2026-04-01 00:00:00Z,airqo_g5438,daily,79.5736378810017,0.256912471111313,32.6064494162088,airqo,21.33,20,29.3,"St.Ponsiano primary school, makindye",25.2762206149567
2026-04-02 00:00:00Z,airqo_g5438,daily,80.1034547972702,0.257982041307734,32.6037562241711,airqo,15.15,31.53,37.83,"St.Ponsiano primary school, makindye",26.0619285920915
2026-04-03 00:00:00Z,airqo_g5438,daily,76.8976666666667,0.258118883457217,32.6091123389805,airqo,37.13,42.97,84.37,"St.Ponsiano primary school, makindye",23.8507777777778
2026-03-28 00:00:00Z,airqo_g5446,daily,78.8864300213675,0.315678859347929,32.6350633487738,airqo,18.54,0.01,44.29,Kitintale_Ntensibe,24.629820210114
2026-03-29 00:00:00Z,airqo_g5446,daily,69.8679763973681,0.315678859347929,32.6350633487738,airqo,20.47,6.12,46.63,Kitintale_Ntensibe,27.7898756291548
2026-03-30 00:00:00Z,airqo_g5446,daily,79.0891,0.315678859347929,32.6350633487738,airqo,13.79,0,39.51,Kitintale_Ntensibe,24.4227
2026-03-31 00:00:00Z,airqo_g5446,daily,85.34,0.315678859347929,32.6350633487738,airqo,12.97,108.72,56.3,Kitintale_Ntensibe,22.42
2026-04-01 00:00:00Z,airqo_g5446,daily,80.91,0.315678859347929,32.6350633487738,airqo,37.97,95.52,35.08,Kitintale_Ntensibe,22.76
2026-04-03 00:00:00Z,airqo_g5446,daily,83.99,0.315678859347929,32.6350633487738,airqo,17.23,78.62,50.96,Kitintale_Ntensibe,24.06
2026-03-28 00:00:00Z,airqo_g5448,daily,77.2322329192547,-0.606604261427554,30.6586246776164,airqo,23.87,42.84,45.69,Mbarara Central Market,22.0313711180124
2026-03-29 00:00:00Z,airqo_g5448,daily,69.4001268115942,-0.606604261427554,30.6586246776164,airqo,23.27,34.17,35.03,Mbarara Central Market,24.4056195652174
2026-03-30 00:00:00Z,airqo_g5448,daily,69.4536715367965,-0.606604261427554,30.6586246776163,airqo,28.95,39.41,41.38,Mbarara Central Market,23.3245692640693
2026-03-31 00:00:00Z,airqo_g5448,daily,72.5291323953824,-0.606604261427554,30.6586246776163,airqo,27.79,33.24,34.61,Mbarara Central Market,23.0569056637807
2026-04-01 00:00:00Z,airqo_g5448,daily,68.1613506493507,-0.606604261427554,30.6586246776163,airqo,18.6,27.25,28.86,Mbarara Central Market,24.7815492424242
2026-04-02 00:00:00Z,airqo_g5448,daily,71.1481130952381,-0.606604261427554,30.6586246776163,airqo,27.01,43.57,45.38,Mbarara Central Market,23.7429077380952
2026-04-03 00:00:00Z,airqo_g5448,daily,65.0020006105006,-0.606604261427554,30.6586246776163,airqo,18.28,40.34,41.74,Mbarara Central Market,24.5512258852259
2026-03-28 00:00:00Z,airqo_g5455,daily,78.600197845805,-0.592103740938963,30.6661095128121,airqo,29.48,60.77,50.32,Nyamityobora,22.0264795918367
2026-03-29 00:00:00Z,airqo_g5455,daily,72.2739956709957,-0.592598134722012,30.6662137773187,airqo,21.62,47.34,33.8,Nyamityobora,23.9403268398268
2026-03-30 00:00:00Z,airqo_g5455,daily,70.2698588435374,-0.592598134722012,30.6662137773187,airqo,17.68,35.18,32.06,Nyamityobora,23.4001916099773
2026-03-31 00:00:00Z,airqo_g5455,daily,73.3471654135338,-0.591323804751274,30.6657646428641,airqo,17.79,36.17,32.61,Nyamityobora,23.4374298245614
2026-04-01 00:00:00Z,airqo_g5455,daily,72.2124239130435,-0.592598134722012,30.6662137773187,airqo,17.35,62.98,41.99,Nyamityobora,23.8503141821946
2026-04-02 00:00:00Z,airqo_g5455,daily,71.7513772893773,-0.592598134722012,30.6662137773187,airqo,31.04,58.51,53.08,Nyamityobora,23.7710695970696
2026-04-03 00:00:00Z,airqo_g5455,daily,64.1349175824176,-0.595550752296855,30.664060529579,airqo,11.9,58.34,37.09,Nyamityobora,25.4285283882784
2026-03-28 00:00:00Z,airqo_g5463,daily,82.4448718820862,-0.576682125215708,30.7069752515582,airqo,20.19,6.66,8.65,Kenkombe,21.9056647770219
2026-03-29 00:00:00Z,airqo_g5463,daily,78.6562532467532,-0.575461714945818,30.707152479782,airqo,14.48,3.95,5.3,Kenkombe,23.033329004329
2026-03-30 00:00:00Z,airqo_g5463,daily,81.4636052631579,-0.575647041666667,30.7085809486216,airqo,27.06,8.73,11.19,Kenkombe,21.3249855889724
2026-03-31 00:00:00Z,airqo_g5463,daily,82.8905138888889,-0.573502671626984,30.7098576666667,airqo,19.96,8.69,10.69,Kenkombe,21.8180244708995
2026-04-01 00:00:00Z,airqo_g5463,daily,74.5822176870748,-0.576923721318948,30.706596432849,airqo,17.84,3.93,6.06,Kenkombe,24.0649421768707
2026-04-02 00:00:00Z,airqo_g5463,daily,82.7660702380952,-0.575573184543654,30.7068433746513,airqo,15.42,11.17,13.89,Kenkombe,21.107419047619
2026-04-03 00:00:00Z,airqo_g5463,daily,73.8239013605442,-0.577244698028337,30.7064052482221,airqo,25,9.13,10.99,Kenkombe,23.329481292517
2026-03-28 00:00:00Z,airqo_g5477,daily,81.6787678571428,-0.670721495216739,30.572340996574,airqo,11.09,11.52,11.68,Katukuru,21.5450740740741
2026-03-29 00:00:00Z,airqo_g5477,daily,78.3985408902691,-0.670721495216739,30.572340996574,airqo,8.01,8.54,8.55,Katukuru,23.344827294686
2026-03-30 00:00:00Z,airqo_g5477,daily,77.5900494047619,-0.670721495216739,30.572340996574,airqo,16.58,13.56,13.13,Katukuru,22.5339934523809
2026-03-31 00:00:00Z,airqo_g5477,daily,81.6574025297619,-0.670721495216739,30.572340996574,airqo,28.9,30.74,29.42,Katukuru,22.749875
2026-04-01 00:00:00Z,airqo_g5477,daily,78.9252358276644,-0.670721495216739,30.572340996574,airqo,8.92,13.15,12.73,Katukuru,23.0446221532091
2026-04-02 00:00:00Z,airqo_g5477,daily,85.9143946428572,-0.670721495216739,30.572340996574,airqo,11.09,19.87,19.52,Katukuru,20.827683531746
2026-04-03 00:00:00Z,airqo_g5477,daily,71.204582010582,-0.670721495216739,30.572340996574,airqo,9.32,11.43,10.94,Katukuru,24.7064788359788
2026-03-28 00:00:00Z,airqo_g5481,daily,82.6181407867495,-0.633863743675659,30.6182563909571,airqo,25.21,45.78,58.24,Ruti Mbarara,20.9602593167702
2026-03-29 00:00:00Z,airqo_g5481,daily,72.5564679089027,-0.625982319099379,30.6189934174431,airqo,20.43,30.64,32.22,Ruti Mbarara,23.5191428571429
2026-03-30 00:00:00Z,airqo_g5481,daily,74.9160532106782,-0.625373242424242,30.6161238614719,airqo,26.93,41.53,43.68,Ruti Mbarara,22.4628854617605
2026-03-31 00:00:00Z,airqo_g5481,daily,76.8167202380952,-0.627583571699134,30.6185844426407,airqo,28.55,36.79,38.77,Ruti Mbarara,22.5171239177489
2026-04-01 00:00:00Z,airqo_g5481,daily,72.3172636904762,-0.632315768055556,30.6176381576389,airqo,27.8,30.53,31.93,Ruti Mbarara,24.0184968253968
2026-04-02 00:00:00Z,airqo_g5481,daily,75.4483189720333,-0.634377672354236,30.6193724162714,airqo,43.65,51.11,53.59,Ruti Mbarara,22.7499338624339
2026-04-03 00:00:00Z,airqo_g5481,daily,65.088235978836,-0.630737861375661,30.6185596677249,airqo,24.9,34.85,36.15,Ruti Mbarara,25.1005068783069
2026-03-28 00:00:00Z,airqo_g5499,daily,77.217734375,-0.498104620535714,30.6994360178571,airqo,18.32,7.71,10.38,Nyabuhama,23.2570982142857
2026-03-29 00:00:00Z,airqo_g5499,daily,79.5409063492064,-0.498097787678075,30.7016624730752,airqo,10.23,5.19,7.17,Nyabuhama,22.7917650793651
2026-03-30 00:00:00Z,airqo_g5499,daily,70.9164929971989,-0.498557651960784,30.7011048602941,airqo,15.71,8.64,11.71,Nyabuhama,24.3521960784314
2026-03-31 00:00:00Z,airqo_g5499,daily,68.084,-0.498555,30.701124,airqo,8.16,14.59,18.47,Nyabuhama,27.344
2026-04-01 00:00:00Z,airqo_g5499,daily,77.8532546296296,-0.496466194444444,30.6983783333333,airqo,17.87,10.7,14.45,Nyabuhama,23.2407328042328
2026-04-02 00:00:00Z,airqo_g5499,daily,79.8672677527151,-0.496015238095238,30.6987113897243,airqo,8.77,11.35,14.76,Nyabuhama,22.5077771512114
2026-04-03 00:00:00Z,airqo_g5499,daily,61.8399853479854,-0.498576975732601,30.7011044052198,airqo,12.33,4.94,7,Nyabuhama,26.3460531135531
2026-03-28 00:00:00Z,airqo_g5519,daily,82.6301076604555,-0.623977767898304,30.6425034714427,airqo,18.02,28.98,31.39,Nyamitanga,21.0682163561077
2026-03-29 00:00:00Z,airqo_g5519,daily,73.8891201814059,-0.623977767898304,30.6425034714427,airqo,17.18,30.06,28.78,Nyamitanga,23.2083110355253
2026-03-30 00:00:00Z,airqo_g5519,daily,74.3055898268398,-0.623977767898304,30.6425034714427,airqo,18.97,33.89,32.62,Nyamitanga,22.7066461038961
2026-03-31 00:00:00Z,airqo_g5519,daily,77.6539558080808,-0.623977767898304,30.6425034714427,airqo,18.55,31.2,33.39,Nyamitanga,22.3392061688312
2026-04-01 00:00:00Z,airqo_g5519,daily,72.0514150793651,-0.623977767898304,30.6425034714427,airqo,19.46,32.23,30.96,Nyamitanga,24.0516801587302
2026-04-02 00:00:00Z,airqo_g5519,daily,82.9536274509804,-0.623977767898304,30.6425034714427,airqo,23.9,37.45,36.54,Nyamitanga,21.146974789916
2026-04-03 00:00:00Z,airqo_g5519,daily,66.5236975623583,-0.623977767898304,30.6425034714427,airqo,20.79,33.08,32.21,Nyamitanga,24.8407389455782
2026-03-28 00:00:00Z,airqo_g5544,daily,77.6749672619048,-0.624521104233122,30.6712122102404,airqo,21.54,28.95,22.42,Katete,22.1757023809524
2026-03-29 00:00:00Z,airqo_g5544,daily,71.0801547619048,-0.62458779426897,30.6700352770218,airqo,27.12,28.76,17.26,Katete,24.0234015151515
2026-03-30 00:00:00Z,airqo_g5544,daily,70.9897919799499,-0.623128997432189,30.6679039601925,airqo,19.07,34.61,23.48,Katete,23.3020651629073
2026-03-31 00:00:00Z,airqo_g5544,daily,72.6306746031746,-0.624811615008967,30.6691096967522,airqo,24.73,39.95,16.83,Katete,23.9129236111111
2026-04-01 00:00:00Z,airqo_g5544,daily,67.7418492063492,-0.625586675572761,30.6710112131916,airqo,12.37,20.37,11.82,Katete,25.3156020408163
2026-04-02 00:00:00Z,airqo_g5544,daily,70.5880866114562,-0.625541709608481,30.670906892592,airqo,24.4,37.29,40.28,Katete,24.4574715320911
2026-04-03 00:00:00Z,airqo_g5544,daily,82.0119047619048,-0.624412219480385,30.6688188231599,airqo,30.78,70.8,38.04,Katete,20.3014285714286
2026-03-28 00:00:00Z,airqo_g5545,daily,75.0971970899471,-0.601184029700003,30.6985738090896,airqo,21.07,29.48,23.45,Bishop Stuart University,23.6839021164021
2026-03-29 00:00:00Z,airqo_g5545,daily,71.1135627705628,-0.602410517316017,30.6994913452381,airqo,15.81,18.27,17.12,Bishop Stuart University,24.7523766233766
2026-03-30 00:00:00Z,airqo_g5545,daily,70.4628078231293,-0.602550523886217,30.6950163944909,airqo,20.78,27.19,25.71,Bishop Stuart University,24.2293605442177
2026-03-31 00:00:00Z,airqo_g5545,daily,71.8100285714286,-0.601067974042568,30.6957064163693,airqo,22.81,39.76,19.4,Bishop Stuart University,24.2857285714286
2026-04-01 00:00:00Z,airqo_g5545,daily,69.0756381987578,-0.597908825751716,30.6978541382621,airqo,14.14,21.56,10.25,Bishop Stuart University,25.4806040372671
2026-04-02 00:00:00Z,airqo_g5545,daily,72.2864722222222,-0.601330164298966,30.6959651823286,airqo,23.04,33.28,31.63,Bishop Stuart University,24.0957371031746
2026-04-03 00:00:00Z,airqo_g5545,daily,89.45,-0.603112,30.695543,airqo,13.63,44.88,43.83,Bishop Stuart University,18.2866666666667
2026-03-28 00:00:00Z,airqo_g5548,daily,78.471003968254,0.326714689760358,32.6340833309012,airqo,16.6,16.13,14.84,Mbuya_Nadiope,23.6338492063492
2026-03-29 00:00:00Z,airqo_g5548,daily,77.1311105442177,0.326469653547353,32.6342072906,airqo,24.25,25.66,23.83,Mbuya_Nadiope,25.0976298185941
2026-03-30 00:00:00Z,airqo_g5548,daily,82.0332188208617,0.3267943309385,32.634427585263,airqo,23.83,26.39,23.47,Mbuya_Nadiope,23.9550476190476
2026-03-31 00:00:00Z,airqo_g5548,daily,82.6316886446887,0.326853092380714,32.6344977972449,airqo,20.06,23.99,21.03,Mbuya_Nadiope,22.8484606227106
